JED,SVF ROW,SVF COL
6563,47,97
6564,48,97
6565,49,97
6566,50,97
6567,51,97
6568,52,97
6569,53,97
6570,54,97
6571,55,97
6572,56,97
6573,57,97
6574,58,97
6575,59,97
6576,60,97
6577,61,97
6578,62,97
6579,63,97
6580,64,97
6581,65,97
6582,66,97
6583,67,97
6584,68,97
6585,69,97
6586,70,97
6587,71,97
6588,72,97
6589,73,97
6590,74,97
6591,75,97
6592,76,97
6593,77,97
6594,78,97
6595,79,97
6596,80,97
6597,81,97
6598,82,97
6599,83,97
6600,84,97
6601,85,97
6602,86,97
6603,87,97
6604,88,97
6605,89,97
6606,90,97
6607,91,97
6608,92,97
6609,93,97
6610,94,97
6611,95,97
6612,96,97
6613,97,97
6614,98,97
6615,99,97
6616,100,97
6617,101,97
6618,102,97
6619,103,97
6620,104,97
6621,105,97
6622,106,97
6623,107,97
6624,12,96
6625,13,96
6626,14,96
6627,15,96
6628,16,96
6629,17,96
6630,18,96
6631,19,96
6632,20,96
6633,21,96
6634,22,96
6635,23,96
6636,24,96
6637,25,96
6638,26,96
6639,27,96
6640,28,96
6641,29,96
6642,30,96
6643,31,96
6644,32,96
6645,33,96
6646,34,96
6647,35,96
6648,36,96
6649,37,96
6650,38,96
6651,39,96
6652,40,96
6653,41,96
6654,42,96
6655,43,96
6656,44,96
6657,45,96
6658,46,96
6659,47,96
6660,48,96
6661,49,96
6662,50,96
6663,51,96
6664,52,96
6665,53,96
6666,54,96
6667,55,96
6668,56,96
6669,57,96
6670,58,96
6671,59,96
6672,60,96
6673,61,96
6674,62,96
6675,63,96
6676,64,96
6677,65,96
6678,66,96
6679,67,96
6680,68,96
6681,69,96
6682,70,96
6683,71,96
6684,72,96
6685,73,96
6686,74,96
6687,75,96
6688,76,96
6689,77,96
6690,78,96
6691,79,96
6692,80,96
6693,81,96
6694,82,96
6695,83,96
6696,84,96
6697,85,96
6698,86,96
6699,87,96
6700,88,96
6701,89,96
6702,90,96
6703,91,96
6704,92,96
6705,93,96
6706,94,96
6707,95,96
6708,96,96
6709,97,96
6710,98,96
6711,99,96
6712,100,96
6713,101,96
6714,102,96
6715,103,96
6716,104,96
6717,105,96
6718,106,96
6719,107,96
6720,12,95
6721,13,95
6722,14,95
6723,15,95
6724,16,95
6725,17,95
6726,18,95
6727,19,95
6728,20,95
6729,21,95
6730,22,95
6731,23,95
6732,24,95
6733,25,95
6734,26,95
6735,27,95
6736,28,95
6737,29,95
6738,30,95
6739,31,95
6740,32,95
6741,33,95
6742,34,95
6743,35,95
6744,36,95
6745,37,95
6746,38,95
6747,39,95
6748,40,95
6749,41,95
6750,42,95
6751,43,95
6752,44,95
6753,45,95
6754,46,95
6755,47,95
6756,48,95
6757,49,95
6758,50,95
6759,51,95
6760,52,95
6761,53,95
6762,54,95
6763,55,95
6764,56,95
6765,57,95
6766,58,95
6767,59,95
6768,60,95
6769,61,95
6770,62,95
6771,63,95
6772,64,95
6773,65,95
6774,66,95
6775,67,95
6776,68,95
6777,69,95
6778,70,95
6779,71,95
6780,72,95
6781,73,95
6782,74,95
6783,75,95
6784,76,95
6785,77,95
6786,78,95
6787,79,95
6788,80,95
6789,81,95
6790,82,95
6791,83,95
6792,84,95
6793,85,95
6794,86,95
6795,87,95
6796,88,95
6797,89,95
6798,90,95
6799,91,95
6800,92,95
6801,93,95
6802,94,95
6803,95,95
6804,96,95
6805,97,95
6806,98,95
6807,99,95
6808,100,95
6809,101,95
6810,102,95
6811,103,95
6812,104,95
6813,105,95
6814,106,95
6815,107,95
6816,12,94
6817,13,94
6818,14,94
6819,15,94
6820,16,94
6821,17,94
6822,18,94
6823,19,94
6824,20,94
6825,21,94
6826,22,94
6827,23,94
6828,24,94
6829,25,94
6830,26,94
6831,27,94
6832,28,94
6833,29,94
6834,30,94
6835,31,94
6836,32,94
6837,33,94
6838,34,94
6839,35,94
6840,36,94
6841,37,94
6842,38,94
6843,39,94
6844,40,94
6845,41,94
6846,42,94
6847,43,94
6848,44,94
6849,45,94
6850,46,94
6851,47,94
6852,48,94
6853,49,94
6854,50,94
6855,51,94
6856,52,94
6857,53,94
6858,54,94
6859,55,94
6860,56,94
6861,57,94
6862,58,94
6863,59,94
6864,60,94
6865,61,94
6866,62,94
6867,63,94
6868,64,94
6869,65,94
6870,66,94
6871,67,94
6872,68,94
6873,69,94
6874,70,94
6875,71,94
6876,72,94
6877,73,94
6878,74,94
6879,75,94
6880,76,94
6881,77,94
6882,78,94
6883,79,94
6884,80,94
6885,81,94
6886,82,94
6887,83,94
6888,84,94
6889,85,94
6890,86,94
6891,87,94
6892,88,94
6893,89,94
6894,90,94
6895,91,94
6896,92,94
6897,93,94
6898,94,94
6899,95,94
6900,96,94
6901,97,94
6902,98,94
6903,99,94
6904,100,94
6905,101,94
6906,102,94
6907,103,94
6908,104,94
6909,105,94
6910,106,94
6911,107,94
6912,12,93
6913,13,93
6914,14,93
6915,15,93
6916,16,93
6917,17,93
6918,18,93
6919,19,93
6920,20,93
6921,21,93
6922,22,93
6923,23,93
6924,24,93
6925,25,93
6926,26,93
6927,27,93
6928,28,93
6929,29,93
6930,30,93
6931,31,93
6932,32,93
6933,33,93
6934,34,93
6935,35,93
6936,36,93
6937,37,93
6938,38,93
6939,39,93
6940,40,93
6941,41,93
6942,42,93
6943,43,93
6944,44,93
6945,45,93
6946,46,93
6947,47,93
6948,48,93
6949,49,93
6950,50,93
6951,51,93
6952,52,93
6953,53,93
6954,54,93
6955,55,93
6956,56,93
6957,57,93
6958,58,93
6959,59,93
6960,60,93
6961,61,93
6962,62,93
6963,63,93
6964,64,93
6965,65,93
6966,66,93
6967,67,93
6968,68,93
6969,69,93
6970,70,93
6971,71,93
6972,72,93
6973,73,93
6974,74,93
6975,75,93
6976,76,93
6977,77,93
6978,78,93
6979,79,93
6980,80,93
6981,81,93
6982,82,93
6983,83,93
6984,84,93
6985,85,93
6986,86,93
6987,87,93
6988,88,93
6989,89,93
6990,90,93
6991,91,93
6992,92,93
6993,93,93
6994,94,93
6995,95,93
6996,96,93
6997,97,93
6998,98,93
6999,99,93
7000,100,93
7001,101,93
7002,102,93
7003,103,93
7004,104,93
7005,105,93
7006,106,93
7007,107,93
7008,12,92
7009,13,92
7010,14,92
7011,15,92
7012,16,92
7013,17,92
7014,18,92
7015,19,92
7016,20,92
7017,21,92
7018,22,92
7019,23,92
7020,24,92
7021,25,92
7022,26,92
7023,27,92
7024,28,92
7025,29,92
7026,30,92
7027,31,92
7028,32,92
7029,33,92
7030,34,92
7031,35,92
7032,36,92
7033,37,92
7034,38,92
7035,39,92
7036,40,92
7037,41,92
7038,42,92
7039,43,92
7040,44,92
7041,45,92
7042,46,92
7043,47,92
7044,48,92
7045,49,92
7046,50,92
7047,51,92
7048,52,92
7049,53,92
7050,54,92
7051,55,92
7052,56,92
7053,57,92
7054,58,92
7055,59,92
7056,60,92
7057,61,92
7058,62,92
7059,63,92
7060,64,92
7061,65,92
7062,66,92
7063,67,92
7064,68,92
7065,69,92
7066,70,92
7067,71,92
7068,72,92
7069,73,92
7070,74,92
7071,75,92
7072,76,92
7073,77,92
7074,78,92
7075,79,92
7076,80,92
7077,81,92
7078,82,92
7079,83,92
7080,84,92
7081,85,92
7082,86,92
7083,87,92
7084,88,92
7085,89,92
7086,90,92
7087,91,92
7088,92,92
7089,93,92
7090,94,92
7091,95,92
7092,96,92
7093,97,92
7094,98,92
7095,99,92
7096,100,92
7097,101,92
7098,102,92
7099,103,92
7100,104,92
7101,105,92
7102,106,92
7103,107,92
7104,12,91
7105,13,91
7106,14,91
7107,15,91
7108,16,91
7109,17,91
7110,18,91
7111,19,91
7112,20,91
7113,21,91
7114,22,91
7115,23,91
7116,24,91
7117,25,91
7118,26,91
7119,27,91
7120,28,91
7121,29,91
7122,30,91
7123,31,91
7124,32,91
7125,33,91
7126,34,91
7127,35,91
7128,36,91
7129,37,91
7130,38,91
7131,39,91
7132,40,91
7133,41,91
7134,42,91
7135,43,91
7136,44,91
7137,45,91
7138,46,91
7139,47,91
7140,48,91
7141,49,91
7142,50,91
7143,51,91
7144,52,91
7145,53,91
7146,54,91
7147,55,91
7148,56,91
7149,57,91
7150,58,91
7151,59,91
7152,60,91
7153,61,91
7154,62,91
7155,63,91
7156,64,91
7157,65,91
7158,66,91
7159,67,91
7160,68,91
7161,69,91
7162,70,91
7163,71,91
7164,72,91
7165,73,91
7166,74,91
7167,75,91
7168,76,91
7169,77,91
7170,78,91
7171,79,91
7172,80,91
7173,81,91
7174,82,91
7175,83,91
7176,84,91
7177,85,91
7178,86,91
7179,87,91
7180,88,91
7181,89,91
7182,90,91
7183,91,91
7184,92,91
7185,93,91
7186,94,91
7187,95,91
7188,96,91
7189,97,91
7190,98,91
7191,99,91
7192,100,91
7193,101,91
7194,102,91
7195,103,91
7196,104,91
7197,105,91
7198,106,91
7199,107,91
7200,12,90
7201,13,90
7202,14,90
7203,15,90
7204,16,90
7205,17,90
7206,18,90
7207,19,90
7208,20,90
7209,21,90
7210,22,90
7211,23,90
7212,24,90
7213,25,90
7214,26,90
7215,27,90
7216,28,90
7217,29,90
7218,30,90
7219,31,90
7220,32,90
7221,33,90
7222,34,90
7223,35,90
7224,36,90
7225,37,90
7226,38,90
7227,39,90
7228,40,90
7229,41,90
7230,42,90
7231,43,90
7232,44,90
7233,45,90
7234,46,90
7235,47,90
7236,48,90
7237,49,90
7238,50,90
7239,51,90
7240,52,90
7241,53,90
7242,54,90
7243,55,90
7244,56,90
7245,57,90
7246,58,90
7247,59,90
7248,60,90
7249,61,90
7250,62,90
7251,63,90
7252,64,90
7253,65,90
7254,66,90
7255,67,90
7256,68,90
7257,69,90
7258,70,90
7259,71,90
7260,72,90
7261,73,90
7262,74,90
7263,75,90
7264,76,90
7265,77,90
7266,78,90
7267,79,90
7268,80,90
7269,81,90
7270,82,90
7271,83,90
7272,84,90
7273,85,90
7274,86,90
7275,87,90
7276,88,90
7277,89,90
7278,90,90
7279,91,90
7280,92,90
7281,93,90
7282,94,90
7283,95,90
7284,96,90
7285,97,90
7286,98,90
7287,99,90
7288,100,90
7289,101,90
7290,102,90
7291,103,90
7292,104,90
7293,105,90
7294,106,90
7295,107,90
7296,12,89
7297,13,89
7298,14,89
7299,15,89
7300,16,89
7301,17,89
7302,18,89
7303,19,89
7304,20,89
7305,21,89
7306,22,89
7307,23,89
7308,24,89
7309,25,89
7310,26,89
7311,27,89
7312,28,89
7313,29,89
7314,30,89
7315,31,89
7316,32,89
7317,33,89
7318,34,89
7319,35,89
7320,36,89
7321,37,89
7322,38,89
7323,39,89
7324,40,89
7325,41,89
7326,42,89
7327,43,89
7328,44,89
7329,45,89
7330,46,89
7331,47,89
7332,48,89
7333,49,89
7334,50,89
7335,51,89
7336,52,89
7337,53,89
7338,54,89
7339,55,89
7340,56,89
7341,57,89
7342,58,89
7343,59,89
7344,60,89
7345,61,89
7346,62,89
7347,63,89
7348,64,89
7349,65,89
7350,66,89
7351,67,89
7352,68,89
7353,69,89
7354,70,89
7355,71,89
7356,72,89
7357,73,89
7358,74,89
7359,75,89
7360,76,89
7361,77,89
7362,78,89
7363,79,89
7364,80,89
7365,81,89
7366,82,89
7367,83,89
7368,84,89
7369,85,89
7370,86,89
7371,87,89
7372,88,89
7373,89,89
7374,90,89
7375,91,89
7376,92,89
7377,93,89
7378,94,89
7379,95,89
7380,96,89
7381,97,89
7382,98,89
7383,99,89
7384,100,89
7385,101,89
7386,102,89
7387,103,89
7388,104,89
7389,105,89
7390,106,89
7391,107,89
7392,12,88
7393,13,88
7394,14,88
7395,15,88
7396,16,88
7397,17,88
7398,18,88
7399,19,88
7400,20,88
7401,21,88
7402,22,88
7403,23,88
7404,24,88
7405,25,88
7406,26,88
7407,27,88
7408,28,88
7409,29,88
7410,30,88
7411,31,88
7412,32,88
7413,33,88
7414,34,88
7415,35,88
7416,36,88
7417,37,88
7418,38,88
7419,39,88
7420,40,88
7421,41,88
7422,42,88
7423,43,88
7424,44,88
7425,45,88
7426,46,88
7427,47,88
7428,48,88
7429,49,88
7430,50,88
7431,51,88
7432,52,88
7433,53,88
7434,54,88
7435,55,88
7436,56,88
7437,57,88
7438,58,88
7439,59,88
7440,60,88
7441,61,88
7442,62,88
7443,63,88
7444,64,88
7445,65,88
7446,66,88
7447,67,88
7448,68,88
7449,69,88
7450,70,88
7451,71,88
7452,72,88
7453,73,88
7454,74,88
7455,75,88
7456,76,88
7457,77,88
7458,78,88
7459,79,88
7460,80,88
7461,81,88
7462,82,88
7463,83,88
7464,84,88
7465,85,88
7466,86,88
7467,87,88
7468,88,88
7469,89,88
7470,90,88
7471,91,88
7472,92,88
7473,93,88
7474,94,88
7475,95,88
7476,96,88
7477,97,88
7478,98,88
7479,99,88
7480,100,88
7481,101,88
7482,102,88
7483,103,88
7484,104,88
7485,105,88
7486,106,88
7487,107,88
7488,12,87
7489,13,87
7490,14,87
7491,15,87
7492,16,87
7493,17,87
7494,18,87
7495,19,87
7496,20,87
7497,21,87
7498,22,87
7499,23,87
7500,24,87
7501,25,87
7502,26,87
7503,27,87
7504,28,87
7505,29,87
7506,30,87
7507,31,87
7508,32,87
7509,33,87
7510,34,87
7511,35,87
7512,36,87
7513,37,87
7514,38,87
7515,39,87
7516,40,87
7517,41,87
7518,42,87
7519,43,87
7520,44,87
7521,45,87
7522,46,87
7523,47,87
7524,48,87
7525,49,87
7526,50,87
7527,51,87
7528,52,87
7529,53,87
7530,54,87
7531,55,87
7532,56,87
7533,57,87
7534,58,87
7535,59,87
7536,60,87
7537,61,87
7538,62,87
7539,63,87
7540,64,87
7541,65,87
7542,66,87
7543,67,87
7544,68,87
7545,69,87
7546,70,87
7547,71,87
7548,72,87
7549,73,87
7550,74,87
7551,75,87
7552,76,87
7553,77,87
7554,78,87
7555,79,87
7556,80,87
7557,81,87
7558,82,87
7559,83,87
7560,84,87
7561,85,87
7562,86,87
7563,87,87
7564,88,87
7565,89,87
7566,90,87
7567,91,87
7568,92,87
7569,93,87
7570,94,87
7571,95,87
7572,96,87
7573,97,87
7574,98,87
7575,99,87
7576,100,87
7577,101,87
7578,102,87
7579,103,87
7580,104,87
7581,105,87
7582,106,87
7583,107,87
7584,12,86
7585,13,86
7586,14,86
7587,15,86
7588,16,86
7589,17,86
7590,18,86
7591,19,86
7592,20,86
7593,21,86
7594,22,86
7595,23,86
7596,24,86
7597,25,86
7598,26,86
7599,27,86
7600,28,86
7601,29,86
7602,30,86
7603,31,86
7604,32,86
7605,33,86
7606,34,86
7607,35,86
7608,36,86
7609,37,86
7610,38,86
7611,39,86
7612,40,86
7613,41,86
7614,42,86
7615,43,86
7616,44,86
7617,45,86
7618,46,86
7619,47,86
7620,48,86
7621,49,86
7622,50,86
7623,51,86
7624,52,86
7625,53,86
7626,54,86
7627,55,86
7628,56,86
7629,57,86
7630,58,86
7631,59,86
7632,60,86
7633,61,86
7634,62,86
7635,63,86
7636,64,86
7637,65,86
7638,66,86
7639,67,86
7640,68,86
7641,69,86
7642,70,86
7643,71,86
7644,72,86
7645,73,86
7646,74,86
7647,75,86
7648,76,86
7649,77,86
7650,78,86
7651,79,86
7652,80,86
7653,81,86
7654,82,86
7655,83,86
7656,84,86
7657,85,86
7658,86,86
7659,87,86
7660,88,86
7661,89,86
7662,90,86
7663,91,86
7664,92,86
7665,93,86
7666,94,86
7667,95,86
7668,96,86
7669,97,86
7670,98,86
7671,99,86
7672,100,86
7673,101,86
7674,102,86
7675,103,86
7676,104,86
7677,105,86
7678,106,86
7679,107,86
7680,12,85
7681,13,85
7682,14,85
7683,15,85
7684,16,85
7685,17,85
7686,18,85
7687,19,85
7688,20,85
7689,21,85
7690,22,85
7691,23,85
7692,24,85
7693,25,85
7694,26,85
7695,27,85
7696,28,85
7697,29,85
7698,30,85
7699,31,85
7700,32,85
7701,33,85
7702,34,85
7703,35,85
7704,36,85
7705,37,85
7706,38,85
7707,39,85
7708,40,85
7709,41,85
7710,42,85
7711,43,85
7712,44,85
7713,45,85
7714,46,85
7715,47,85
7716,48,85
7717,49,85
7718,50,85
7719,51,85
7720,52,85
7721,53,85
7722,54,85
7723,55,85
7724,56,85
7725,57,85
7726,58,85
7727,59,85
7728,60,85
7729,61,85
7730,62,85
7731,63,85
7732,64,85
7733,65,85
7734,66,85
7735,67,85
7736,68,85
7737,69,85
7738,70,85
7739,71,85
7740,72,85
7741,73,85
7742,74,85
7743,75,85
7744,76,85
7745,77,85
7746,78,85
7747,79,85
7748,80,85
7749,81,85
7750,82,85
7751,83,85
7752,84,85
7753,85,85
7754,86,85
7755,87,85
7756,88,85
7757,89,85
7758,90,85
7759,91,85
7760,92,85
7761,93,85
7762,94,85
7763,95,85
7764,96,85
7765,97,85
7766,98,85
7767,99,85
7768,100,85
7769,101,85
7770,102,85
7771,103,85
7772,104,85
7773,105,85
7774,106,85
7775,107,85
7776,12,84
7777,13,84
7778,14,84
7779,15,84
7780,16,84
7781,17,84
7782,18,84
7783,19,84
7784,20,84
7785,21,84
7786,22,84
7787,23,84
7788,24,84
7789,25,84
7790,26,84
7791,27,84
7792,28,84
7793,29,84
7794,30,84
7795,31,84
7796,32,84
7797,33,84
7798,34,84
7799,35,84
7800,36,84
7801,37,84
7802,38,84
7803,39,84
7804,40,84
7805,41,84
7806,42,84
7807,43,84
7808,44,84
7809,45,84
7810,46,84
7811,47,84
7812,48,84
7813,49,84
7814,50,84
7815,51,84
7816,52,84
7817,53,84
7818,54,84
7819,55,84
7820,56,84
7821,57,84
7822,58,84
7823,59,84
7824,60,84
7825,61,84
7826,62,84
7827,63,84
7828,64,84
7829,65,84
7830,66,84
7831,67,84
7832,68,84
7833,69,84
7834,70,84
7835,71,84
7836,72,84
7837,73,84
7838,74,84
7839,75,84
7840,76,84
7841,77,84
7842,78,84
7843,79,84
7844,80,84
7845,81,84
7846,82,84
7847,83,84
7848,84,84
7849,85,84
7850,86,84
7851,87,84
7852,88,84
7853,89,84
7854,90,84
7855,91,84
7856,92,84
7857,93,84
7858,94,84
7859,95,84
7860,96,84
7861,97,84
7862,98,84
7863,99,84
7864,100,84
7865,101,84
7866,102,84
7867,103,84
7868,104,84
7869,105,84
7870,106,84
7871,107,84
7872,12,83
7873,13,83
7874,14,83
7875,15,83
7876,16,83
7877,17,83
7878,18,83
7879,19,83
7880,20,83
7881,21,83
7882,22,83
7883,23,83
7884,24,83
7885,25,83
7886,26,83
7887,27,83
7888,28,83
7889,29,83
7890,30,83
7891,31,83
7892,32,83
7893,33,83
7894,34,83
7895,35,83
7896,36,83
7897,37,83
7898,38,83
7899,39,83
7900,40,83
7901,41,83
7902,42,83
7903,43,83
7904,44,83
7905,45,83
7906,46,83
7907,47,83
7908,48,83
7909,49,83
7910,50,83
7911,51,83
7912,52,83
7913,53,83
7914,54,83
7915,55,83
7916,56,83
7917,57,83
7918,58,83
7919,59,83
7920,60,83
7921,61,83
7922,62,83
7923,63,83
7924,64,83
7925,65,83
7926,66,83
7927,67,83
7928,68,83
7929,69,83
7930,70,83
7931,71,83
7932,72,83
7933,73,83
7934,74,83
7935,75,83
7936,76,83
7937,77,83
7938,78,83
7939,79,83
7940,80,83
7941,81,83
7942,82,83
7943,83,83
7944,84,83
7945,85,83
7946,86,83
7947,87,83
7948,88,83
7949,89,83
7950,90,83
7951,91,83
7952,92,83
7953,93,83
7954,94,83
7955,95,83
7956,96,83
7957,97,83
7958,98,83
7959,99,83
7960,100,83
7961,101,83
7962,102,83
7963,103,83
7964,104,83
7965,105,83
7966,106,83
7967,107,83
7968,12,82
7969,13,82
7970,14,82
7971,15,82
7972,16,82
7973,17,82
7974,18,82
7975,19,82
7976,20,82
7977,21,82
7978,22,82
7979,23,82
7980,24,82
7981,25,82
7982,26,82
7983,27,82
7984,28,82
7985,29,82
7986,30,82
7987,31,82
7988,32,82
7989,33,82
7990,34,82
7991,35,82
7992,36,82
7993,37,82
7994,38,82
7995,39,82
7996,40,82
7997,41,82
7998,42,82
7999,43,82
8000,44,82
8001,45,82
8002,46,82
8003,47,82
8004,48,82
8005,49,82
8006,50,82
8007,51,82
8008,52,82
8009,53,82
8010,54,82
8011,55,82
8012,56,82
8013,57,82
8014,58,82
8015,59,82
8016,60,82
8017,61,82
8018,62,82
8019,63,82
8020,64,82
8021,65,82
8022,66,82
8023,67,82
8024,68,82
8025,69,82
8026,70,82
8027,71,82
8028,72,82
8029,73,82
8030,74,82
8031,75,82
8032,76,82
8033,77,82
8034,78,82
8035,79,82
8036,80,82
8037,81,82
8038,82,82
8039,83,82
8040,84,82
8041,85,82
8042,86,82
8043,87,82
8044,88,82
8045,89,82
8046,90,82
8047,91,82
8048,92,82
8049,93,82
8050,94,82
8051,95,82
8052,96,82
8053,97,82
8054,98,82
8055,99,82
8056,100,82
8057,101,82
8058,102,82
8059,103,82
8060,104,82
8061,105,82
8062,106,82
8063,107,82
8064,12,81
8065,13,81
8066,14,81
8067,15,81
8068,16,81
8069,17,81
8070,18,81
8071,19,81
8072,20,81
8073,21,81
8074,22,81
8075,23,81
8076,24,81
8077,25,81
8078,26,81
8079,27,81
8080,28,81
8081,29,81
8082,30,81
8083,31,81
8084,32,81
8085,33,81
8086,34,81
8087,35,81
8088,36,81
8089,37,81
8090,38,81
8091,39,81
8092,40,81
8093,41,81
8094,42,81
8095,43,81
8096,44,81
8097,45,81
8098,46,81
8099,47,81
8100,48,81
8101,49,81
8102,50,81
8103,51,81
8104,52,81
8105,53,81
8106,54,81
8107,55,81
8108,56,81
8109,57,81
8110,58,81
8111,59,81
8112,60,81
8113,61,81
8114,62,81
8115,63,81
8116,64,81
8117,65,81
8118,66,81
8119,67,81
8120,68,81
8121,69,81
8122,70,81
8123,71,81
8124,72,81
8125,73,81
8126,74,81
8127,75,81
8128,76,81
8129,77,81
8130,78,81
8131,79,81
8132,80,81
8133,81,81
8134,82,81
8135,83,81
8136,84,81
8137,85,81
8138,86,81
8139,87,81
8140,88,81
8141,89,81
8142,90,81
8143,91,81
8144,92,81
8145,93,81
8146,94,81
8147,95,81
8148,96,81
8149,97,81
8150,98,81
8151,99,81
8152,100,81
8153,101,81
8154,102,81
8155,103,81
8156,104,81
8157,105,81
8158,106,81
8159,107,81
8160,12,80
8161,13,80
8162,14,80
8163,15,80
8164,16,80
8165,17,80
8166,18,80
8167,19,80
8168,20,80
8169,21,80
8170,22,80
8171,23,80
8172,24,80
8173,25,80
8174,26,80
8175,27,80
8176,28,80
8177,29,80
8178,30,80
8179,31,80
8180,32,80
8181,33,80
8182,34,80
8183,35,80
8184,36,80
8185,37,80
8186,38,80
8187,39,80
8188,40,80
8189,41,80
8190,42,80
8191,43,80
8192,44,80
8193,45,80
8194,46,80
8195,47,80
8196,48,80
8197,49,80
8198,50,80
8199,51,80
8200,52,80
8201,53,80
8202,54,80
8203,55,80
8204,56,80
8205,57,80
8206,58,80
8207,59,80
8208,60,80
8209,61,80
8210,62,80
8211,63,80
8212,64,80
8213,65,80
8214,66,80
8215,67,80
8216,68,80
8217,69,80
8218,70,80
8219,71,80
8220,72,80
8221,73,80
8222,74,80
8223,75,80
8224,76,80
8225,77,80
8226,78,80
8227,79,80
8228,80,80
8229,81,80
8230,82,80
8231,83,80
8232,84,80
8233,85,80
8234,86,80
8235,87,80
8236,88,80
8237,89,80
8238,90,80
8239,91,80
8240,92,80
8241,93,80
8242,94,80
8243,95,80
8244,96,80
8245,97,80
8246,98,80
8247,99,80
8248,100,80
8249,101,80
8250,102,80
8251,103,80
8252,104,80
8253,105,80
8254,106,80
8255,107,80
8256,12,79
8257,13,79
8258,14,79
8259,15,79
8260,16,79
8261,17,79
8262,18,79
8263,19,79
8264,20,79
8265,21,79
8266,22,79
8267,23,79
8268,24,79
8269,25,79
8270,26,79
8271,27,79
8272,28,79
8273,29,79
8274,30,79
8275,31,79
8276,32,79
8277,33,79
8278,34,79
8279,35,79
8280,36,79
8281,37,79
8282,38,79
8283,39,79
8284,40,79
8285,41,79
8286,42,79
8287,43,79
8288,44,79
8289,45,79
8290,46,79
8291,47,79
8292,48,79
8293,49,79
8294,50,79
8295,51,79
8296,52,79
8297,53,79
8298,54,79
8299,55,79
8300,56,79
8301,57,79
8302,58,79
8303,59,79
8304,60,79
8305,61,79
8306,62,79
8307,63,79
8308,64,79
8309,65,79
8310,66,79
8311,67,79
8312,68,79
8313,69,79
8314,70,79
8315,71,79
8316,72,79
8317,73,79
8318,74,79
8319,75,79
8320,76,79
8321,77,79
8322,78,79
8323,79,79
8324,80,79
8325,81,79
8326,82,79
8327,83,79
8328,84,79
8329,85,79
8330,86,79
8331,87,79
8332,88,79
8333,89,79
8334,90,79
8335,91,79
8336,92,79
8337,93,79
8338,94,79
8339,95,79
8340,96,79
8341,97,79
8342,98,79
8343,99,79
8344,100,79
8345,101,79
8346,102,79
8347,103,79
8348,104,79
8349,105,79
8350,106,79
8351,107,79
8352,12,78
8353,13,78
8354,14,78
8355,15,78
8356,16,78
8357,17,78
8358,18,78
8359,19,78
8360,20,78
8361,21,78
8362,22,78
8363,23,78
8364,24,78
8365,25,78
8366,26,78
8367,27,78
8368,28,78
8369,29,78
8370,30,78
8371,31,78
8372,32,78
8373,33,78
8374,34,78
8375,35,78
8376,36,78
8377,37,78
8378,38,78
8379,39,78
8380,40,78
8381,41,78
8382,42,78
8383,43,78
8384,44,78
8385,45,78
8386,46,78
8387,47,78
8388,48,78
8389,49,78
8390,50,78
8391,51,78
8392,52,78
8393,53,78
8394,54,78
8395,55,78
8396,56,78
8397,57,78
8398,58,78
8399,59,78
8400,60,78
8401,61,78
8402,62,78
8403,63,78
8404,64,78
8405,65,78
8406,66,78
8407,67,78
8408,68,78
8409,69,78
8410,70,78
8411,71,78
8412,72,78
8413,73,78
8414,74,78
8415,75,78
8416,76,78
8417,77,78
8418,78,78
8419,79,78
8420,80,78
8421,81,78
8422,82,78
8423,83,78
8424,84,78
8425,85,78
8426,86,78
8427,87,78
8428,88,78
8429,89,78
8430,90,78
8431,91,78
8432,92,78
8433,93,78
8434,94,78
8435,95,78
8436,96,78
8437,97,78
8438,98,78
8439,99,78
8440,100,78
8441,101,78
8442,102,78
8443,103,78
8444,104,78
8445,105,78
8446,106,78
8447,107,78
8448,12,77
8449,13,77
8450,14,77
8451,15,77
8452,16,77
8453,17,77
8454,18,77
8455,19,77
8456,20,77
8457,21,77
8458,22,77
8459,23,77
8460,24,77
8461,25,77
8462,26,77
8463,27,77
8464,28,77
8465,29,77
8466,30,77
8467,31,77
8468,32,77
8469,33,77
8470,34,77
8471,35,77
8472,36,77
8473,37,77
8474,38,77
8475,39,77
8476,40,77
8477,41,77
8478,42,77
8479,43,77
8480,44,77
8481,45,77
8482,46,77
8483,47,77
8484,48,77
8485,49,77
8486,50,77
8487,51,77
8488,52,77
8489,53,77
8490,54,77
8491,55,77
8492,56,77
8493,57,77
8494,58,77
8495,59,77
8496,60,77
8497,61,77
8498,62,77
8499,63,77
8500,64,77
8501,65,77
8502,66,77
8503,67,77
8504,68,77
8505,69,77
8506,70,77
8507,71,77
8508,72,77
8509,73,77
8510,74,77
8511,75,77
8512,76,77
8513,77,77
8514,78,77
8515,79,77
8516,80,77
8517,81,77
8518,82,77
8519,83,77
8520,84,77
8521,85,77
8522,86,77
8523,87,77
8524,88,77
8525,89,77
8526,90,77
8527,91,77
8528,92,77
8529,93,77
8530,94,77
8531,95,77
8532,96,77
8533,97,77
8534,98,77
8535,99,77
8536,100,77
8537,101,77
8538,102,77
8539,103,77
8540,104,77
8541,105,77
8542,106,77
8543,107,77
8544,12,76
8545,13,76
8546,14,76
8547,15,76
8548,16,76
8549,17,76
8550,18,76
8551,19,76
8552,20,76
8553,21,76
8554,22,76
8555,23,76
8556,24,76
8557,25,76
8558,26,76
8559,27,76
